6,1,364.72,794.9,366.58,794.89,-15.504,0.10813
6,2,309.55,855.77,311.43,860.92,-15.687,-42.981
6,3,278.31,916.18,285.2,910.06,-57.393,51.003
6,4,255.87,912.02,252.69,913.1,26.468,-9.0254
6,5,338.02,979.1,338.1,980,-0.7167,-7.5124
6,6,248.18,933.94,248.9,934.18,-5.9995,-2.0154
6,7,332.05,802.98,330.32,809.88,14.441,-57.431
6,8,342.88,798.89,347.45,806.01,-38.028,-59.372
6,9,329.72,925.73,328.39,912.84,11.098,107.44
6,10,348.06,936.47,340.3,930.1,64.721,53.108
6,11,234.92,927,235.1,926.98,-1.5129,0.22748
6,12,297.62,896.19,298.48,895.16,-7.1343,8.5576
6,13,318.87,834.33,334.51,832.69,-130.39,13.707
6,14,353.29,823.31,351.76,829.48,12.746,-51.48
6,15,267.89,1316.9,272.88,1311.2,-41.623,47.395
6,16,281.46,936.73,285.94,933.25,-37.274,28.944
6,17,344.72,832.23,338.97,839.33,47.905,-59.147
6,18,341.05,947.78,337.15,943.79,32.47,33.277
6,19,347.65,789.84,348.84,795.96,-9.8933,-50.976
6,20,366.32,849.63,361.83,857.64,37.382,-66.77
6,21,316.17,861.16,316.37,866.43,-1.6289,-43.868
6,22,305.01,851.12,302.02,852.11,24.886,-8.2424
6,23,379.15,828.97,378.19,827.77,7.9749,9.9961
6,24,324.99,807.23,322.14,814.03,23.807,-56.629
6,25,370.03,945.92,370.06,945.1,-0.28828,6.7957
6,26,399.2,888.4,399.21,898.04,-0.073956,-80.325
6,27,276.8,900.48,276.02,899.03,6.502,12.033
6,28,379.1,886.2,375.9,887.12,26.627,-7.6338
6,29,351.26,900.09,348.83,901.02,20.225,-7.7266
6,30,340.11,810.38,340.13,814.87,-0.16121,-37.414
6,31,326.67,831.19,326.81,834.01,-1.1828,-23.534
6,32,417.16,875.16,417.79,875.82,-5.2563,-5.5103
6,33,332.95,900.03,330.17,901.07,23.239,-8.7298
6,34,331.97,898.12,328.76,903.12,26.787,-41.717
6,35,369.9,971.81,369,971.12,7.5257,5.772
6,36,369.6,810.71,369.01,809.11,4.8963,13.311
6,37,315.7,940.9,310.89,938.03,40.072,23.889
6,38,395.91,932.01,396.08,933.09,-1.4731,-8.9988
6,39,398.12,879.36,397.97,886.94,1.3272,-63.21
6,40,410.67,822.88,406.82,825.05,32.065,-18.056
6,41,384.74,856.06,383.73,856.81,8.4512,-6.28
6,42,375.98,850.8,374.9,849.02,9.0386,14.797
6,43,316.06,892.92,315.82,893.1,2.0154,-1.5129
6,44,418.49,877.59,419.36,884.06,-7.2771,-53.855
6,45,260.21,924.97,263.09,925.8,-24.037,-6.8753
6,46,425.29,888.85,424.89,893.17,3.3196,-36.06
6,47,278.06,928.78,279.8,925.04,-14.575,31.227
6,48,292.05,951.15,297.96,953.72,-49.196,-21.411
6,49,352.73,807.24,350.09,826.32,21.95,-158.98
6,50,388.91,836.02,387.93,837.9,8.2081,-15.694
6,51,311.02,918.2,310.08,915.02,7.8195,26.505
6,52,386.99,939.01,387.05,942.64,-0.45496,-30.201
6,53,405.11,815.72,404.32,819.03,6.6121,-27.614
6,54,397.94,827.22,400.14,836.14,-18.379,-74.325
6,55,411.24,915.93,410.72,917.2,4.3246,-10.538
6,56,324.06,839.06,323.23,843.1,6.921,-33.705
6,57,364.1,844.11,363.04,852.21,8.8509,-67.495
6,58,343.77,844.02,339.29,849.18,37.393,-42.937
6,59,277,907.37,277,903.61,0,31.386
6,60,332.05,808.24,351.85,818.49,-164.99,-85.465
6,61,388.72,910.83,381.53,914.15,59.924,-27.685
6,62,408.91,860.69,408.95,862.96,-0.32801,-18.94
6,63,366.12,954,364.95,954.02,9.7608,-0.22748
6,64,384.1,808.02,383.32,813.44,6.5129,-45.163
6,65,395.18,803.87,395.9,808.08,-5.9995,-35.102
6,66,379.01,797.98,381.11,797.92,-17.548,0.50249
6,67,319.7,873.54,317,871.2,22.537,19.511
6,68,426.06,1352,425.82,1352,2.0154,0
6,69,283.96,913.06,287.39,905.11,-28.589,66.203
6,70,306.9,894.92,306,895.1,7.5124,-1.5129
6,71,342.64,857.36,335.61,864.39,58.639,-58.639
7,1,366.6,796.8,364.72,794.9,15.661,15.818
7,2,270.13,919.32,278.31,916.18,-68.213,26.133
7,3,259.01,909.19,255.87,912.02,26.172,-23.548
7,4,338.89,978.92,338.02,979.1,7.3232,-1.513
7,5,247.94,933.07,248.18,933.94,-2.0156,-7.2377
7,6,333.98,794.21,332.05,802.98,16.05,-73.146
7,7,340.74,791.98,342.88,798.89,-17.867,-57.541
7,8,354.18,944.81,348.06,936.47,50.949,69.5
7,9,234.98,927,234.92,927,0.50262,-0.013927
7,10,296.77,897.22,297.62,896.19,-7.1343,8.5576
7,11,303.28,835.84,318.87,834.33,-129.94,12.585
7,12,266.6,1323.9,267.89,1316.9,-10.737,57.841
7,13,272.47,940.93,281.46,936.73,-74.91,35.034
7,14,350.58,825.04,344.72,832.23,48.869,-59.923
7,15,344.09,953.79,341.05,947.78,25.377,50.058
7,16,347.86,784.88,347.65,789.84,1.7736,-41.365
7,17,316.89,854.18,316.17,861.16,6.0111,-58.177
7,18,307.1,850.01,305.01,851.12,17.414,-9.2394
7,19,381.81,827.31,379.15,828.97,22.145,-13.79
7,20,327.08,798.23,324.99,807.23,17.426,-75.024
7,21,371.8,944.27,370.03,945.92,14.758,-13.701
7,22,399.01,878.96,399.2,888.4,-1.5914,-78.67
7,23,277.97,898.41,276.8,900.48,9.7559,-17.246
7,24,380.22,883.22,379.1,886.2,9.385,-24.868
7,25,354.86,898.11,351.26,900.09,30.034,-16.499
7,26,340,803.27,340.11,810.38,-0.89188,-59.285
7,27,326.66,828.29,326.67,831.19,-0.065909,-24.168
7,28,416.95,874.94,417.16,875.16,-1.7769,-1.8124
7,29,335.07,895.39,332.95,900.03,17.661,-38.622
7,30,335.2,893.06,331.97,898.12,26.877,-42.116
7,31,370.08,972.06,369.9,971.81,1.5377,2.0295
7,32,370.94,812.94,369.6,810.71,11.115,18.617
7,33,322.77,945.78,315.7,940.9,58.894,40.707
7,34,395.98,930.99,395.91,932.01,0.57687,-8.4733
7,35,398.02,867.46,398.12,879.36,-0.84912,-99.18
7,36,411.36,822.78,410.67,822.88,5.7772,-0.83439
7,37,385.99,853.22,384.74,856.06,10.387,-23.608
7,38,376.11,854.77,375.98,850.8,1.0351,33.09
7,39,317.83,892.08,316.06,892.92,14.75,-7.0098
7,40,417.06,869.21,418.49,877.59,-11.919,-69.873
7,41,253.42,921.31,260.21,924.97,-56.599,-30.492
7,42,425.06,881.35,425.29,888.85,-1.925,-62.442
7,43,273.32,933.86,278.06,928.78,-39.43,42.332
7,44,283.31,948.95,292.05,951.15,-72.887,-18.29
7,45,358.65,794.28,352.73,807.24,49.394,-108.05
7,46,389.09,833.11,388.91,836.02,1.4959,-24.211
7,47,310.19,920.13,311.02,918.2,-6.8945,16.08
7,48,386.99,934.14,386.99,939.01,0.027854,-40.641
7,49,404.18,809.35,405.11,815.72,-7.7355,-53.071
7,50,399.58,819.82,397.94,827.22,13.693,-61.63
7,51,409.26,912.27,411.24,915.93,-16.494,-30.557
7,52,328.59,826.89,324.06,839.06,37.81,-101.43
7,53,365.12,835.96,364.1,844.11,8.5146,-67.858
7,54,350.74,828.17,343.77,844.02,58.049,-132.12
7,55,277,911.14,277,907.37,0,31.386
7,56,312.23,797.48,332.05,808.24,-165.15,-89.663
7,57,395.1,907.06,388.72,910.83,53.166,-31.448
7,58,411.7,853.55,408.91,860.69,23.226,-59.542
7,59,367.02,953.1,366.12,954,7.5504,-7.4985
7,60,384.08,804.76,384.1,808.02,-0.12914,-27.122
7,61,394.04,798.17,395.18,803.87,-9.528,-47.474
7,62,377.89,793.5,379.01,797.98,-9.3052,-37.334
7,63,322.53,876.07,319.7,873.54,23.539,21.077
7,64,425.13,1352,426.06,1352,-7.7872,0
7,65,280.55,920.98,283.96,913.06,-28.465,66.007
7,66,308.89,894.08,306.9,894.92,16.538,-7.0098
7,67,348.18,850.02,342.64,857.36,46.142,-61.167
8,1,367.16,798.08,366.6,796.8,4.653,10.652
8,2,265.6,920.23,270.13,919.32,-37.773,7.5915
8,3,264.72,899.72,259.01,909.19,47.577,-78.933
8,4,339.08,978.98,338.89,978.92,1.5539,0.5026
8,5,247.07,932.02,247.94,933.07,-7.2377,-8.7838
8,6,331.48,784.13,333.98,794.21,-20.773,-83.952
8,7,348.89,782.3,340.74,791.98,67.886,-80.644
8,8,359.12,952.12,354.18,944.81,41.186,60.934
8,9,235,927,234.98,927,0.22791,-0.024594
8,10,266.85,1329.2,266.6,1323.9,2.0812,44.309
8,11,263.03,943.21,272.47,940.93,-78.702,19.008
8,12,355.14,818.89,350.58,825.04,38.019,-51.264
8,13,347.91,959.09,344.09,953.79,31.836,44.144
8,14,349.82,779.1,347.86,784.88,16.278,-48.215
8,15,317.66,847.13,316.89,854.18,6.3766,-58.789
8,16,308.11,848.99,307.1,850.01,8.4618,-8.4845
8,17,384.96,822.35,381.81,827.31,26.229,-41.379
8,18,330.82,787.21,327.08,798.23,31.107,-91.838
8,19,376.67,941.15,371.8,944.27,40.575,-26.025
8,20,400.78,869.95,399.01,878.96,14.782,-75.051
8,21,283.52,892.41,277.97,898.41,46.299,-49.968
8,22,380.12,880.92,380.22,883.22,-0.81609,-19.178
8,23,358.05,896.91,354.86,898.11,26.594,-10.009
8,24,340.89,790.6,340,803.27,7.3884,-105.62
8,25,326.65,825.39,326.66,828.29,-0.065909,-24.168
8,26,417.88,875.88,416.95,874.94,7.7514,7.7708
8,27,337.16,890.6,335.07,895.39,17.413,-39.951
8,28,340.75,888,335.2,893.06,46.23,-42.19
8,29,370.02,970.22,370.08,972.06,-0.50002,-15.275
8,30,369.32,815.02,370.94,812.94,-13.429,17.303
8,31,327.29,949.17,322.77,945.78,37.683,28.242
8,32,395.1,923.69,395.98,930.99,-7.2768,-60.877
8,33,399.79,860.45,398.02,867.46,14.761,-58.421
8,34,411.09,822.08,411.36,822.78,-2.2521,-5.8647
8,35,390.63,847.33,385.99,853.22,38.694,-49.163
8,36,374.22,859.89,376.11,854.77,-15.753,42.633
8,37,311.85,891.92,317.83,892.08,-49.803,-1.2851
8,38,419.57,859.17,417.06,869.21,20.886,-83.655
8,39,244.24,917.05,253.42,921.31,-76.464,-35.494
8,40,424.98,870.37,425.06,881.35,-0.6291,-91.556
8,41,268.05,936.3,273.32,933.86,-43.984,20.262
8,42,281.25,948.78,283.31,948.95,-17.111,-1.4293
8,43,362.27,785.57,358.65,794.28,30.131,-72.582
8,44,391.73,827.31,389.09,833.11,21.964,-48.33
