0.0125	98
0.0375	234
0.0625	372
0.0875	560
0.1125	671
0.1375	778
0.1625	942
0.1875	1028
0.2125	1132
0.2375	1116
0.2625	1179
0.2875	1194
0.3125	1184
0.3375	1253
0.3625	1267
0.3875	1293
0.4125	1348
0.4375	1353
0.4625	1418
0.4875	1399
0.5125	1425
0.5375	1513
0.5625	1556
0.5875	1654
0.6125	1726
0.6375	1789
0.6625	2023
0.6875	2051
0.7125	2219
0.7375	2531
0.7625	2633
0.7875	3077
0.8125	3491
0.8375	4288
0.8625	4648
0.8875	5186
0.9125	5573
0.9375	5093
0.9625	9538
0.9875	17518
